split,video_id,class,start_frame,end_frame,duration_frames,stream,head,capacity,seed,model_name,gt_bout_index,duration_s,duration_bin,track,prediction_type,threshold,matched
test_1,Mouse070_20160709_16-58-36,investigation,5665,5682,18,full,attention,256,42,yolo_sppf_full_attention256_seed42,50,0.6,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,5695,5716,22,full,attention,256,42,yolo_sppf_full_attention256_seed42,51,0.7333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,5750,5772,23,full,attention,256,42,yolo_sppf_full_attention256_seed42,52,0.7666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,5987,6003,17,full,attention,256,42,yolo_sppf_full_attention256_seed42,53,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6057,6071,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,54,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6107,6119,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,55,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,6168,6170,3,full,attention,256,42,yolo_sppf_full_attention256_seed42,56,0.1,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6200,6218,19,full,attention,256,42,yolo_sppf_full_attention256_seed42,57,0.6333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6240,6304,65,full,attention,256,42,yolo_sppf_full_attention256_seed42,58,2.1666666666666665,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6323,6339,17,full,attention,256,42,yolo_sppf_full_attention256_seed42,59,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6393,6407,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,60,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6436,6453,18,full,attention,256,42,yolo_sppf_full_attention256_seed42,61,0.6,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6472,6518,47,full,attention,256,42,yolo_sppf_full_attention256_seed42,62,1.5666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6536,6564,29,full,attention,256,42,yolo_sppf_full_attention256_seed42,63,0.9666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6598,6606,9,full,attention,256,42,yolo_sppf_full_attention256_seed42,64,0.3,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,6699,6707,9,full,attention,256,42,yolo_sppf_full_attention256_seed42,65,0.3,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6725,6755,31,full,attention,256,42,yolo_sppf_full_attention256_seed42,66,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,6884,6914,31,full,attention,256,42,yolo_sppf_full_attention256_seed42,67,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,7074,7085,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,68,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,7096,7101,6,full,attention,256,42,yolo_sppf_full_attention256_seed42,69,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,7300,7301,2,full,attention,256,42,yolo_sppf_full_attention256_seed42,70,0.06666666666666667,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,7437,7522,86,full,attention,256,42,yolo_sppf_full_attention256_seed42,71,2.8666666666666667,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,7658,7728,71,full,attention,256,42,yolo_sppf_full_attention256_seed42,72,2.3666666666666667,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,7874,7900,27,full,attention,256,42,yolo_sppf_full_attention256_seed42,73,0.9,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8026,8029,4,full,attention,256,42,yolo_sppf_full_attention256_seed42,74,0.13333333333333333,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8059,8100,42,full,attention,256,42,yolo_sppf_full_attention256_seed42,75,1.4,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8155,8160,6,full,attention,256,42,yolo_sppf_full_attention256_seed42,76,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8275,8281,7,full,attention,256,42,yolo_sppf_full_attention256_seed42,77,0.23333333333333334,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8303,8308,6,full,attention,256,42,yolo_sppf_full_attention256_seed42,78,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8410,8531,122,full,attention,256,42,yolo_sppf_full_attention256_seed42,79,4.066666666666666,4-8,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8875,8897,23,full,attention,256,42,yolo_sppf_full_attention256_seed42,80,0.7666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,8909,8936,28,full,attention,256,42,yolo_sppf_full_attention256_seed42,81,0.9333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,9350,9369,20,full,attention,256,42,yolo_sppf_full_attention256_seed42,82,0.6666666666666666,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,9699,9716,18,full,attention,256,42,yolo_sppf_full_attention256_seed42,83,0.6,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,9736,9753,18,full,attention,256,42,yolo_sppf_full_attention256_seed42,84,0.6,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,9788,9797,10,full,attention,256,42,yolo_sppf_full_attention256_seed42,85,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,9959,9961,3,full,attention,256,42,yolo_sppf_full_attention256_seed42,86,0.1,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,10029,10029,1,full,attention,256,42,yolo_sppf_full_attention256_seed42,87,0.03333333333333333,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,10244,10255,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,88,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,10422,10434,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,89,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,10504,10518,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,90,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,10751,10791,41,full,attention,256,42,yolo_sppf_full_attention256_seed42,91,1.3666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,11758,11771,14,full,attention,256,42,yolo_sppf_full_attention256_seed42,92,0.4666666666666667,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,11988,12002,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,93,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,12896,12908,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,94,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,13936,13955,20,full,attention,256,42,yolo_sppf_full_attention256_seed42,95,0.6666666666666666,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,14297,14311,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,96,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,14600,14611,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,97,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,15678,15723,46,full,attention,256,42,yolo_sppf_full_attention256_seed42,98,1.5333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,15757,15766,10,full,attention,256,42,yolo_sppf_full_attention256_seed42,99,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,15790,15801,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,100,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,15901,15911,11,full,attention,256,42,yolo_sppf_full_attention256_seed42,101,0.36666666666666664,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16023,16063,41,full,attention,256,42,yolo_sppf_full_attention256_seed42,102,1.3666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16293,16301,9,full,attention,256,42,yolo_sppf_full_attention256_seed42,103,0.3,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16313,16349,37,full,attention,256,42,yolo_sppf_full_attention256_seed42,104,1.2333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16497,16502,6,full,attention,256,42,yolo_sppf_full_attention256_seed42,105,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16549,16564,16,full,attention,256,42,yolo_sppf_full_attention256_seed42,106,0.5333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16571,16576,6,full,attention,256,42,yolo_sppf_full_attention256_seed42,107,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16624,16637,14,full,attention,256,42,yolo_sppf_full_attention256_seed42,108,0.4666666666666667,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,16657,16694,38,full,attention,256,42,yolo_sppf_full_attention256_seed42,109,1.2666666666666666,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,17001,17046,46,full,attention,256,42,yolo_sppf_full_attention256_seed42,110,1.5333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,17142,17146,5,full,attention,256,42,yolo_sppf_full_attention256_seed42,111,0.16666666666666666,<0.25,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,17180,17189,10,full,attention,256,42,yolo_sppf_full_attention256_seed42,112,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,17573,17581,9,full,attention,256,42,yolo_sppf_full_attention256_seed42,113,0.3,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,17779,17790,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,114,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,18238,18248,11,full,attention,256,42,yolo_sppf_full_attention256_seed42,115,0.36666666666666664,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,18415,18453,39,full,attention,256,42,yolo_sppf_full_attention256_seed42,116,1.3,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,18855,18864,10,full,attention,256,42,yolo_sppf_full_attention256_seed42,117,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,19483,19555,73,full,attention,256,42,yolo_sppf_full_attention256_seed42,118,2.433333333333333,2-4,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,19739,19740,2,full,attention,256,42,yolo_sppf_full_attention256_seed42,119,0.06666666666666667,<0.25,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,19840,19855,16,full,attention,256,42,yolo_sppf_full_attention256_seed42,120,0.5333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,19914,19921,8,full,attention,256,42,yolo_sppf_full_attention256_seed42,121,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,19953,19959,7,full,attention,256,42,yolo_sppf_full_attention256_seed42,122,0.23333333333333334,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,20000,20065,66,full,attention,256,42,yolo_sppf_full_attention256_seed42,123,2.2,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse070_20160709_16-58-36,investigation,20115,20126,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,124,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse070_20160709_16-58-36,investigation,20161,20191,31,full,attention,256,42,yolo_sppf_full_attention256_seed42,125,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,207,243,37,full,attention,256,42,yolo_sppf_full_attention256_seed42,0,1.2333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,254,301,48,full,attention,256,42,yolo_sppf_full_attention256_seed42,1,1.6,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,372,415,44,full,attention,256,42,yolo_sppf_full_attention256_seed42,2,1.4666666666666666,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,546,624,79,full,attention,256,42,yolo_sppf_full_attention256_seed42,3,2.6333333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,688,738,51,full,attention,256,42,yolo_sppf_full_attention256_seed42,4,1.7,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,755,767,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,5,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,827,912,86,full,attention,256,42,yolo_sppf_full_attention256_seed42,6,2.8666666666666667,2-4,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,944,954,11,full,attention,256,42,yolo_sppf_full_attention256_seed42,7,0.36666666666666664,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,1126,1141,16,full,attention,256,42,yolo_sppf_full_attention256_seed42,8,0.5333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,1159,1340,182,full,attention,256,42,yolo_sppf_full_attention256_seed42,9,6.066666666666666,4-8,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,1458,1527,70,full,attention,256,42,yolo_sppf_full_attention256_seed42,10,2.3333333333333335,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,3064,3088,25,full,attention,256,42,yolo_sppf_full_attention256_seed42,11,0.8333333333333334,0.5-1,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,3161,3268,108,full,attention,256,42,yolo_sppf_full_attention256_seed42,12,3.6,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,3344,3453,110,full,attention,256,42,yolo_sppf_full_attention256_seed42,13,3.6666666666666665,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,3743,3807,65,full,attention,256,42,yolo_sppf_full_attention256_seed42,14,2.1666666666666665,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,3915,3983,69,full,attention,256,42,yolo_sppf_full_attention256_seed42,15,2.3,2-4,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,4067,4125,59,full,attention,256,42,yolo_sppf_full_attention256_seed42,16,1.9666666666666666,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,4156,4180,25,full,attention,256,42,yolo_sppf_full_attention256_seed42,17,0.8333333333333334,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,4311,4332,22,full,attention,256,42,yolo_sppf_full_attention256_seed42,18,0.7333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,4928,5003,76,full,attention,256,42,yolo_sppf_full_attention256_seed42,19,2.533333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,5052,5145,94,full,attention,256,42,yolo_sppf_full_attention256_seed42,20,3.1333333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,5161,5265,105,full,attention,256,42,yolo_sppf_full_attention256_seed42,21,3.5,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,9594,9660,67,full,attention,256,42,yolo_sppf_full_attention256_seed42,22,2.2333333333333334,2-4,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,9704,9712,9,full,attention,256,42,yolo_sppf_full_attention256_seed42,23,0.3,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,9829,9850,22,full,attention,256,42,yolo_sppf_full_attention256_seed42,24,0.7333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,9933,9987,55,full,attention,256,42,yolo_sppf_full_attention256_seed42,25,1.8333333333333333,1-2,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,10140,10170,31,full,attention,256,42,yolo_sppf_full_attention256_seed42,26,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,10309,10334,26,full,attention,256,42,yolo_sppf_full_attention256_seed42,27,0.8666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,10358,10390,33,full,attention,256,42,yolo_sppf_full_attention256_seed42,28,1.1,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,10429,10445,17,full,attention,256,42,yolo_sppf_full_attention256_seed42,29,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,10579,10632,54,full,attention,256,42,yolo_sppf_full_attention256_seed42,30,1.8,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,10654,10661,8,full,attention,256,42,yolo_sppf_full_attention256_seed42,31,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,10670,10741,72,full,attention,256,42,yolo_sppf_full_attention256_seed42,32,2.4,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,12157,12242,86,full,attention,256,42,yolo_sppf_full_attention256_seed42,33,2.8666666666666667,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,12290,12341,52,full,attention,256,42,yolo_sppf_full_attention256_seed42,34,1.7333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,12975,13017,43,full,attention,256,42,yolo_sppf_full_attention256_seed42,35,1.4333333333333333,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,13068,13071,4,full,attention,256,42,yolo_sppf_full_attention256_seed42,36,0.13333333333333333,<0.25,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,attack,13200,13308,109,full,attention,256,42,yolo_sppf_full_attention256_seed42,37,3.6333333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,13714,13729,16,full,attention,256,42,yolo_sppf_full_attention256_seed42,38,0.5333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,13753,13754,2,full,attention,256,42,yolo_sppf_full_attention256_seed42,39,0.06666666666666667,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,13794,13798,5,full,attention,256,42,yolo_sppf_full_attention256_seed42,40,0.16666666666666666,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,attack,13991,14027,37,full,attention,256,42,yolo_sppf_full_attention256_seed42,41,1.2333333333333334,1-2,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,investigation,99,164,66,full,attention,256,42,yolo_sppf_full_attention256_seed42,0,2.2,2-4,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,investigation,178,205,28,full,attention,256,42,yolo_sppf_full_attention256_seed42,1,0.9333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,251,252,2,full,attention,256,42,yolo_sppf_full_attention256_seed42,2,0.06666666666666667,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,363,370,8,full,attention,256,42,yolo_sppf_full_attention256_seed42,3,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,509,544,36,full,attention,256,42,yolo_sppf_full_attention256_seed42,4,1.2,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,649,661,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,5,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,675,686,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,6,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,740,753,14,full,attention,256,42,yolo_sppf_full_attention256_seed42,7,0.4666666666666667,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,820,825,6,full,attention,256,42,yolo_sppf_full_attention256_seed42,8,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,914,942,29,full,attention,256,42,yolo_sppf_full_attention256_seed42,9,0.9666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,956,963,8,full,attention,256,42,yolo_sppf_full_attention256_seed42,10,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1101,1124,24,full,attention,256,42,yolo_sppf_full_attention256_seed42,11,0.8,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1154,1157,4,full,attention,256,42,yolo_sppf_full_attention256_seed42,12,0.13333333333333333,<0.25,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1342,1351,10,full,attention,256,42,yolo_sppf_full_attention256_seed42,13,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1405,1456,52,full,attention,256,42,yolo_sppf_full_attention256_seed42,14,1.7333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1566,1597,32,full,attention,256,42,yolo_sppf_full_attention256_seed42,15,1.0666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1668,1733,66,full,attention,256,42,yolo_sppf_full_attention256_seed42,16,2.2,2-4,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1911,1923,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,17,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,1971,2000,30,full,attention,256,42,yolo_sppf_full_attention256_seed42,18,1.0,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,2356,2370,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,19,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,2913,3062,150,full,attention,256,42,yolo_sppf_full_attention256_seed42,20,5.0,4-8,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,3125,3159,35,full,attention,256,42,yolo_sppf_full_attention256_seed42,21,1.1666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,3331,3342,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,22,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,3455,3493,39,full,attention,256,42,yolo_sppf_full_attention256_seed42,23,1.3,1-2,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,3608,3619,12,full,attention,256,42,yolo_sppf_full_attention256_seed42,24,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,3635,3655,21,full,attention,256,42,yolo_sppf_full_attention256_seed42,25,0.7,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,3729,3741,13,full,attention,256,42,yolo_sppf_full_attention256_seed42,26,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,investigation,3899,3913,15,full,attention,256,42,yolo_sppf_full_attention256_seed42,27,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,4041,4065,25,full,attention,256,42,yolo_sppf_full_attention256_seed42,28,0.8333333333333334,0.5-1,Attention-256,smoothed_frames,0.5,0
test_1,Mouse074_20160709_19-15-23,investigation,4144,4154,11,full,attention,256,42,yolo_sppf_full_attention256_seed42,29,0.36666666666666664,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_1,Mouse074_20160709_19-15-23,investigation,4302,4309,8,full,attention,256,42,yolo_sppf_full_attention256_seed42,30,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
