pc1,pc2,label,video_id,sample_id
34.20096,11.048299,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f010912
-10.10801,16.452166,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f010976
-15.832505,19.24896,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011024
19.60479,13.862486,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011056
18.78321,8.092971,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011120
-0.8728666,17.878645,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011168
43.77947,15.610361,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011200
40.8499,16.002216,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011216
44.78464,15.369411,investigation,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011232
40.695534,15.02084,investigation,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011440
20.345947,17.109884,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011776
18.993334,13.112355,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f012240
32.85564,-1.7975467,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f013120
-1.5872167,9.127528,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f013568
1.1935221,15.998114,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f013824
70.38982,-4.561287,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f014176
9.054242,7.1574354,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f014544
-1.5269428,10.180513,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f014848
-25.901379,19.040976,investigation,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f015568
16.634495,4.882656,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017232
36.88349,9.199324,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017664
26.28367,8.227455,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017808
2.7587452,8.999996,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017872
-33.459515,21.342775,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f018416
89.88438,7.738736,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000048
35.36512,10.296214,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000080
-1.6056898,19.114698,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000112
30.081295,15.205993,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000128
21.584087,14.578717,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000160
28.181707,18.069105,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000192
59.06767,15.05189,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000240
29.805387,16.365915,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000288
41.660923,12.558513,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000320
-20.020876,14.871024,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000352
13.300338,3.1624062,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000368
10.865883,2.3769455,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000400
8.073976,5.7439685,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000416
63.746822,2.44286,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000480
48.220833,6.4482527,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000496
36.15877,6.423419,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000608
17.479033,14.391236,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001040
19.099644,18.018303,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001056
38.147938,19.342463,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001072
25.065598,16.3014,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001136
48.770477,13.196399,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001296
-12.838273,11.836075,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001472
-6.6672,12.301709,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001488
11.7911625,9.248318,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001504
4.4199815,8.395246,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001552
18.328062,7.229822,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001568
8.8149605,9.593891,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001584
37.271385,7.8165755,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001632
16.554613,6.764931,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001824
22.392353,6.4621663,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001840
54.407787,6.9942603,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002064
27.592842,7.4814887,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002112
30.470509,9.835798,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002176
28.141304,7.72413,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002304
36.67652,5.0551114,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002336
53.005676,3.6132584,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002368
1.1861234,10.470063,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002400
8.982928,10.057812,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002512
2.3367598,7.293175,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002624
45.613716,6.3851433,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002672
17.726831,6.1303267,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002720
-13.83848,15.198359,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002816
43.415115,7.807312,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002880
10.866713,6.0549903,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003088
62.612404,6.5605288,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003584
13.752108,8.350413,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003936
2.7000015,12.990351,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003968
-2.6769562,9.1983795,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004016
41.662537,14.735988,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004080
11.465659,13.90843,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004576
13.891258,2.0013056,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004816
-3.4371219,10.838284,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004848
1.3083998,12.22875,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004864
12.063001,7.3676004,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004896
57.253304,13.866555,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004928
69.22848,13.771658,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004960
13.496861,13.669976,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005008
18.253796,6.192881,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005024
21.760029,4.3580837,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005040
-36.19556,15.385567,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005152
-31.33594,12.766492,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005184
-16.85542,8.857722,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005200
29.96374,4.925486,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005264
21.12173,7.431073,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005328
15.158357,7.3245754,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005344
-1.3237131,14.499287,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005440
6.8096247,12.402254,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005520
27.504795,7.5222254,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005536
21.787048,19.826675,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005600
-0.58444047,14.32854,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006016
-3.9664104,10.591175,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006064
5.3020096,7.462344,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006160
26.442574,5.4411817,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006176
19.298658,11.156275,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006208
-7.7507186,16.109644,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006224
-11.939801,12.487538,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006240
-2.3187413,9.926652,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006256
17.164543,19.76351,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006320
-0.88104796,11.022785,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006400
16.051943,10.479927,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006416
11.592403,9.550918,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006560
40.406223,16.692053,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006720
42.7574,16.189568,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007296
27.152653,17.507868,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007312
13.853793,9.886343,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007344
-3.5828955,14.443239,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007360
5.957542,16.073145,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007376
65.52776,6.5834613,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007728
18.264053,14.282926,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007936
4.0261827,8.877756,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008096
-12.209003,11.3403225,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008112
51.065247,15.203187,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008272
6.581084,16.84997,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008304
19.013323,7.604784,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008336
15.97749,8.739404,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008368
-14.756738,10.800985,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008816
8.912235,6.5918856,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f009312
14.497845,9.798298,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f009632
34.15779,11.987599,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f009712
40.574875,8.444353,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f010800
56.45295,9.392456,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f010864
21.412746,10.792,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f011632
5.805995,11.935527,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f011808
45.142574,9.012952,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013440
74.20686,10.388105,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013600
15.425138,11.268591,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013712
52.676384,5.1001596,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013728
52.198986,6.0674443,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013840
-22.67956,15.271394,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015056
-5.994274,6.7395315,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015216
-7.6058426,8.8487215,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015648
2.0097685,8.062852,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015696
-8.210566,11.600919,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015712
23.840666,11.251168,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015792
13.858198,11.09357,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015808
17.105871,12.698022,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015936
47.518837,5.1857805,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015968
10.15625,9.222092,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015984
-17.437496,12.909587,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016000
25.210564,4.2150846,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016368
5.2979083,7.345992,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016496
21.525993,9.13718,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016624
52.543095,9.649686,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016880
6.0934534,14.0821495,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017024
36.715652,15.736747,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017136
58.039204,14.795875,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017152
61.817295,14.434485,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017248
46.14749,10.896594,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017376
48.423286,6.7064066,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017392
50.023293,10.545993,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017664
-11.222334,14.7548275,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f018016
-20.82212,18.99368,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f018416
24.370068,9.732814,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019056
19.312063,11.915618,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019200
32.659626,13.208613,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019376
8.7827635,3.0081644,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019744
9.270707,3.4365783,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019760
14.83268,3.5598512,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019776
23.99357,11.173486,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019792
39.00515,18.848576,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019808
45.56755,14.053437,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019888
33.552788,17.826122,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019936
103.76119,12.139634,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f020144
-28.616276,18.52215,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000064
-23.29989,16.49538,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000128
-38.79858,23.562885,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000160
-29.042835,15.852356,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000208
-24.496048,18.214352,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000224
24.148106,17.400345,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000272
-19.280165,13.283863,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000384
-26.199106,16.27327,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000496
-35.151466,19.520744,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000544
-24.353346,18.357317,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000560
-11.2906065,16.81098,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000608
15.76973,14.660144,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000688
63.72163,14.253617,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000720
-12.441454,12.854952,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000832
8.65196,18.409887,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000848
24.53866,18.619843,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000864
35.339046,16.45732,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000880
53.88397,16.137094,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000928
-10.354846,14.430014,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001200
-23.186573,17.316206,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001248
-15.117916,16.36126,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001312
-17.899914,20.493267,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001376
42.45329,5.3784037,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001616
58.981987,-0.33885518,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001712
45.43406,3.8664057,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001984
41.716953,4.4585466,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f002016
34.19276,10.220599,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f002352
-0.56637746,12.018893,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003120
2.803909,9.487843,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003136
-3.9355972,16.16696,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003152
21.103197,18.906475,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003168
33.544453,14.4003935,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003216
-14.062083,19.930054,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003296
11.25075,16.738266,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003312
0.81510836,14.187962,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003344
36.449043,16.377924,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003376
66.96154,15.608854,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003392
56.38559,13.621299,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003424
-2.7254522,14.035462,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003632
21.580063,8.659319,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003760
24.473232,10.465706,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003904
29.385303,10.504946,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003920
26.737595,14.341463,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f004144
53.91287,10.876781,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f004560
55.801773,17.378664,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005088
-23.273853,20.526419,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005120
9.508125,15.941916,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005152
5.772365,12.246425,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005200
15.25702,13.015694,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005216
8.436483,17.104445,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005232
-4.191665,17.294167,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005248
31.859234,16.82635,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005280
9.903135,12.837634,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f007664
44.520004,7.132067,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008240
10.098485,11.999551,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008320
-3.918251,14.605243,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008400
-17.35505,13.468318,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008880
-12.383144,11.9723215,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009408
-9.698437,9.085619,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009504
-18.94646,12.146745,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009920
-37.486507,23.350937,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009968
-48.018143,26.178495,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010192
11.869558,7.0449667,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010352
-16.076735,12.391802,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010416
-8.808146,11.374896,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010576
-22.767136,16.5127,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010608
-8.090473,16.892502,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010656
11.402935,11.05681,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010704
66.83765,7.04234,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011008
25.587683,9.623891,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011152
9.249032,8.019784,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011408
13.698494,5.5267596,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011456
4.200169,8.335887,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011472
30.22686,9.492248,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011744
4.2926917,9.280931,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011952
12.235389,11.465506,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012144
34.13304,18.909311,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012192
47.169292,18.534342,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012208
-6.3543797,20.446712,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012224
-3.2826846,16.717758,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012720
54.724056,13.276959,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012976
22.010593,17.122072,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012992
-7.4185877,12.928721,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013088
51.97857,10.898558,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013184
4.4958444,14.583686,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013200
-5.316162,15.96026,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013248
14.382938,16.635897,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013264
-18.774775,17.076666,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013744
-1.2319757,12.19095,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013776
13.035982,6.219134,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f014224
15.401452,4.6835713,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f014592
-29.061571,13.608982,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f014848
28.967937,3.650119,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015328
70.72428,-5.284718,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015376
-14.680786,12.159778,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015712
17.851084,8.297727,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015888
-9.665401,13.582426,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f016064
12.644186,10.956296,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f016192
1.2026623,8.388633,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f016640
68.53492,-6.7485495,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017184
-16.293856,13.178293,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017552
-21.527967,14.740727,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017568
35.488174,6.565531,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017856
19.731056,3.322206,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f018032
31.266954,0.82129306,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f018576
-1.7039068,9.6071205,investigation,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000112
-2.0124943,8.57704,investigation,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000128
2.1828415,11.96084,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000176
15.953532,10.931756,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000288
46.56117,15.741699,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000320
68.921326,15.052426,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000336
71.11171,16.212904,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000352
11.059085,16.082941,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000512
-4.319778,12.300833,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000544
-15.9068775,14.941158,other,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000592
