pc1,pc2,label,video_id,sample_id
-21.07569,-0.2259113,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f010896
-20.256767,-0.91755646,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f010912
2.1390276,7.3555646,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f010976
3.9715226,10.11721,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011024
-9.959713,8.468712,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011056
-10.906889,9.476985,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011120
-4.5135317,5.705805,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011168
-21.581228,-1.1775957,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011200
-18.910748,0.18081711,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011216
-18.408468,1.0444354,investigation,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011232
-19.163137,-5.0392184,investigation,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011440
-13.26845,-0.3147861,attack,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f011776
-8.139848,8.079343,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f012240
-13.157124,3.9683185,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f013120
-1.4181474,6.534163,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f013568
-1.7627869,8.598876,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f013824
-25.787813,-3.4372509,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f014176
-4.403153,6.374779,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f014544
-5.0494437,2.9880738,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f014848
5.8315387,5.3570876,investigation,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f015568
-4.9342475,0.3296999,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017232
-12.136223,5.985194,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017664
-9.64195,0.9374337,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017808
-2.387957,5.1538124,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f017872
8.8793,16.189995,other,Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03_f018416
-28.648874,-3.614978,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000048
-13.693407,7.932384,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000080
0.039220534,13.462998,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000112
-12.349641,9.979376,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000128
-10.776917,12.234748,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000160
-11.218533,4.543404,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000192
-21.315493,2.647498,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000240
-12.4116745,-0.5967959,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000288
-15.702233,-2.517667,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000320
5.4240875,15.088215,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000352
-8.08642,13.697682,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000368
-9.384987,15.389829,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000400
-7.0602,13.782294,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000416
-23.445377,6.5760117,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000480
-19.469568,7.1644483,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000496
-16.882057,6.4405894,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f000608
-8.922001,10.841395,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001040
-8.870137,6.3910494,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001056
-13.517182,1.5797937,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001072
-10.509036,8.98293,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001136
-17.90407,-0.27607286,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001296
-2.7189198,5.3797364,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001472
-3.8151135,5.5505157,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001488
-8.5026455,4.5974565,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001504
-10.044915,0.8038355,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001552
-12.652156,-0.31103158,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001568
-7.1106534,3.6521988,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001584
-13.4725685,-0.8055437,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001632
-12.531861,4.041423,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001824
-13.456323,0.5581263,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f001840
-21.97751,-1.1276429,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002064
-14.362445,-2.529015,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002112
-14.012955,3.7442431,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002176
-14.750401,2.0585852,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002304
-16.553076,1.0124933,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002336
-22.749962,-3.4356754,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002368
-7.970069,5.090477,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002400
-7.460937,9.955572,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002512
-3.9522324,11.81013,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002624
-17.174706,-0.7355903,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002672
-10.476748,1.7041255,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002720
1.3808475,8.300378,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002816
-14.6675005,8.04114,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f002880
-3.3588493,6.4971895,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003088
-20.305605,0.62139565,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003584
-10.629136,8.68166,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003936
-3.5252888,9.836457,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f003968
-4.8142,5.754125,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004016
-15.126765,7.8734074,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004080
-6.967485,8.481327,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004576
-8.474348,9.578364,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004816
-2.012656,13.435695,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004848
-4.193388,12.778792,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004864
-7.548805,9.619003,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004896
-22.17597,4.525462,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004928
-25.080664,2.6932368,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f004960
-7.8930836,4.0906634,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005008
-10.991342,0.7002194,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005024
-12.7952795,0.29144564,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005040
9.979562,15.1842985,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005152
8.162247,16.94362,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005184
-1.4755492,11.127664,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005200
-13.745568,-0.284378,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005264
-10.368718,2.2291822,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005328
-9.839318,2.2535648,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005344
-1.3603703,2.697925,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005440
-5.871467,2.5462768,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005520
-13.729352,6.1948724,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005536
-8.473338,3.019308,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f005600
-4.5605593,4.113243,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006016
-2.5644853,3.2106395,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006064
-6.1267285,11.697322,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006160
-13.332152,7.9659777,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006176
-9.29162,7.8935804,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006208
0.07099004,12.741665,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006224
1.787787,11.02635,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006240
-0.60774595,6.016892,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006256
-6.8679204,4.205192,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006320
-2.2780938,3.3820064,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006400
-7.909321,1.796238,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006416
-6.4470053,-1.7472749,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006560
-14.068908,-6.3177104,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f006720
-21.914093,-2.5045848,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007296
-14.7148905,0.2539188,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007312
-10.848856,8.886575,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007344
-2.203492,8.0982065,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007360
-4.4322186,3.344001,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007376
-18.608696,-3.5958235,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007728
-9.245462,-2.2069232,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f007936
-4.9643536,11.280182,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008096
1.5040462,12.671883,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008112
-21.259398,-3.5162144,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008272
-8.393592,2.5437472,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008304
-10.836493,2.666441,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008336
-12.489129,2.6398983,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008368
4.469056,10.904713,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f008816
-3.3141866,7.4360647,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f009312
-10.091249,0.635766,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f009632
-17.166677,-2.0778122,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f009712
-15.588554,-2.0119822,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f010800
-17.102472,-8.4729805,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f010864
-9.453283,4.103075,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f011632
-7.252445,5.733577,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f011808
-12.96102,-3.6615841,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013440
-23.272156,-2.834377,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013600
-5.5754614,7.7739573,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013712
-15.889505,4.2391505,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013728
-14.104726,5.197953,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f013840
4.3969564,14.915109,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015056
2.2033434,13.699325,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015216
-0.5736667,12.164628,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015648
-2.2377129,3.1899824,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015696
-0.47183725,6.294708,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015712
-14.393553,-3.2418377,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015792
-10.478002,0.91212386,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015808
-9.722045,6.181109,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015936
-18.87322,5.3918285,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015968
-7.3680344,10.499701,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f015984
0.115929075,12.503717,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016000
-6.8766947,1.2558714,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016368
-5.255604,13.289477,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016496
-11.782866,8.342423,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016624
-16.40686,0.20962895,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f016880
-6.024959,11.253194,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017024
-14.978559,4.6273565,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017136
-21.587225,2.803807,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017152
-20.121016,-4.02968,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017248
-15.920246,-1.378031,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017376
-17.17645,-3.7356243,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017392
-15.835329,-3.0717149,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f017664
6.031758,8.334141,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f018016
4.7471333,11.499094,investigation,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f018416
-8.809395,-1.3615446,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019056
-7.8574286,2.438808,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019200
-10.2044325,-0.016902735,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019376
-8.740922,13.417218,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019744
-8.756131,13.599142,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019760
-10.35049,11.777397,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019776
-11.266731,9.425068,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019792
-13.169597,5.0367274,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019808
-17.19715,6.7616177,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019888
-15.617306,0.35037047,attack,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f019936
-33.970375,-5.787345,other,Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36_f020144
9.928535,16.767899,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000064
4.392779,14.061124,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000128
14.441365,19.520882,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000160
6.842537,21.046747,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000208
8.102542,20.236504,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000224
-6.2645826,7.505006,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000272
6.5895934,12.353183,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000384
6.1202335,12.245526,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000496
8.895532,15.058669,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000544
6.035803,14.781524,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000560
1.5021566,10.688778,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000608
-9.070187,9.80012,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000688
-23.709366,1.9017016,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000720
1.9012733,13.185964,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000832
-4.442838,9.174618,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000848
-10.70481,7.2250643,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000864
-13.111819,6.4377346,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000880
-19.275877,6.2123837,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f000928
-0.9804068,11.4302,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001200
5.1252704,15.038206,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001248
2.5690813,10.470192,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001312
4.0540476,2.7047045,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001376
-15.633276,-5.3503466,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001616
-18.95445,0.64554304,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001712
-14.27934,0.5593048,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f001984
-14.556791,3.462792,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f002016
-11.399695,4.8594656,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f002352
-4.4595356,2.8853326,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003120
-6.517292,0.69579864,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003136
-2.0216866,5.7439923,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003152
-8.44992,8.519972,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003168
-13.8724165,6.2754426,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003216
3.1020477,6.258145,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003296
-6.3715186,2.942079,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003312
-4.735729,8.540338,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003344
-16.928436,6.035758,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003376
-27.06083,-0.5230678,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003392
-20.60542,0.3865228,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003424
-3.2963037,7.462169,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003632
-11.711685,7.0407133,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003760
-11.011295,7.185561,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003904
-12.582546,5.400706,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f003920
-16.247635,-0.72586507,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f004144
-14.724453,0.7820865,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f004560
-23.989208,1.1982336,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005088
8.109688,8.777967,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005120
-6.3269343,5.0346646,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005152
-9.64235,-0.67508423,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005200
-11.322154,1.3785967,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005216
-7.7266393,5.481062,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005232
-1.784116,9.484635,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005248
-11.62948,3.6985705,investigation,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f005280
-4.7043304,6.601499,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f007664
-14.660328,0.91567296,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008240
-4.033611,3.8313217,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008320
-1.6998284,11.244481,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008400
4.525754,9.571314,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f008880
3.8904002,7.7507157,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009408
1.1270124,8.987267,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009504
3.7821712,10.243307,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009920
14.146079,8.929607,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f009968
18.56648,5.7628374,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010192
-10.751341,1.1386119,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010352
3.8975163,10.117883,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010416
-0.9725336,13.917054,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010576
4.977133,15.315072,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010608
-2.682037,2.9731438,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010656
-6.7874756,6.54087,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f010704
-14.986319,-0.94260854,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011008
-10.13241,2.5797806,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011152
-5.054395,5.0487227,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011408
-5.824735,1.0427895,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011456
-3.8377285,3.703003,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011472
-6.5728564,3.5665982,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011744
-3.346944,2.3694284,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f011952
-4.909631,6.857562,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012144
-16.299076,-0.7810303,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012192
-18.489288,-1.2104915,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012208
0.21825656,7.417382,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012224
-2.377944,-0.38553566,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012720
-21.051483,-2.1808693,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012976
-7.4827404,0.681125,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f012992
-1.9226565,-1.8741543,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013088
-20.26799,-1.6396581,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013184
-6.1014075,4.575186,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013200
-3.859414,2.5334225,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013248
-8.48172,2.2740028,attack,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013264
1.5668236,2.0434446,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013744
-4.076254,1.4139742,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f013776
-3.3180964,1.5631043,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f014224
-5.730579,0.15113269,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f014592
8.32556,10.860748,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f014848
-6.332361,1.7951244,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015328
-17.495176,-3.5245197,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015376
5.838242,5.1689224,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015712
-2.700606,0.77684,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f015888
0.50594395,6.079674,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f016064
-7.8493567,4.2966824,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f016192
0.8143179,1.8796296,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f016640
-16.477108,-6.0280414,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017184
5.3005695,4.014521,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017552
7.1557283,5.0643454,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017568
-8.004212,-2.1603346,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f017856
-3.3341687,-1.0211011,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f018032
-9.708857,1.3783873,other,Mouse074_20160709_19-15-23,Mouse074_20160709_19-15-23_f018576
1.5752743,11.809909,investigation,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000112
0.9214262,12.894285,investigation,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000128
-1.2762694,8.603332,attack,Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34_f000176
