track,head,capacity,seed,model_name,from_behavior,to_behavior,same_class,gap_frames,gap_s,current_duration_frames,next_duration_frames,split,video_id
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,0,0.0,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,16,0.5333333333333333,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,0,0.0,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,144,4.8,16,112,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,112,3.7333333333333334,112,32,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,0,0.0,32,336,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,0,0.0,336,48,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,208,6.933333333333334,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,96,3.2,48,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,128,4.266666666666667,272,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,128,4.266666666666667,96,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,32,144,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,80,2.6666666666666665,144,416,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,224,7.466666666666667,416,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,32,192,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,128,4.266666666666667,192,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,mount,True,144,4.8,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,576,19.2,32,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,80,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,112,3.7333333333333334,32,128,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,128,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,48,1.6,16,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,368,12.266666666666667,80,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,16,0.5333333333333333,32,224,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,16,0.5333333333333333,224,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,480,16.0,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,32,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,96,3.2,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,64,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,192,6.4,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,16,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,mount,True,64,2.1333333333333333,112,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,112,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,80,2.6666666666666665,96,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,192,6.4,96,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,592,19.733333333333334,64,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,112,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,176,5.866666666666666,32,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,320,10.666666666666666,80,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,592,19.733333333333334,112,144,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,144,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,112,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,496,16.533333333333335,48,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,176,5.866666666666666,64,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,128,4.266666666666667,80,176,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,320,10.666666666666666,176,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,560,18.666666666666668,16,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,16,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,128,4.266666666666667,32,128,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,96,3.2,128,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,240,8.0,80,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,64,2.1333333333333333,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,176,5.866666666666666,48,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,176,5.866666666666666,112,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,464,15.466666666666667,16,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,attack,False,0,0.0,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,attack,investigation,False,0,0.0,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,112,3.7333333333333334,16,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,96,3.2,48,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,attack,False,224,7.466666666666667,64,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,attack,mount,False,0,0.0,16,336,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,384,12.8,336,256,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,320,10.666666666666666,256,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,64,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,672,22.4,32,160,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,160,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,64,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,416,13.866666666666667,64,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,336,11.2,32,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,96,192,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,192,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,592,19.733333333333334,112,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,32,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,attack,False,80,2.6666666666666665,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,attack,investigation,False,416,13.866666666666667,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,64,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,160,5.333333333333333,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,32,1.0666666666666667,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,128,4.266666666666667,32,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,144,4.8,112,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,0,0.0,16,336,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,0,0.0,336,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,mount,False,208,6.933333333333334,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,mount,investigation,False,96,3.2,48,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,144,4.8,256,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,144,4.8,80,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,48,1.6,32,128,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,80,2.6666666666666665,128,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,32,1.0666666666666667,48,336,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,240,8.0,336,256,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,128,4.266666666666667,256,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,16,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,144,4.8,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,576,19.2,32,144,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,112,3.7333333333333334,144,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,112,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,64,2.1333333333333333,32,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,48,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,416,13.866666666666667,16,208,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,544,18.133333333333333,208,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,16,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,96,3.2,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,64,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,224,7.466666666666667,16,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,mount,True,80,2.6666666666666665,96,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,112,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,80,2.6666666666666665,96,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,192,6.4,96,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,592,19.733333333333334,64,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,112,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,176,5.866666666666666,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,352,11.733333333333333,64,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,592,19.733333333333334,96,144,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,144,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,80,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,512,17.066666666666666,80,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,192,6.4,48,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,128,4.266666666666667,64,160,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,336,11.2,160,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,624,20.8,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,144,4.8,64,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,96,3.2,112,80,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,240,8.0,80,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,64,2.1333333333333333,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,192,6.4,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,720,24.0,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,128,4.266666666666667,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,96,3.2,32,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,224,7.466666666666667,64,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,16,288,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,288,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,384,12.8,48,240,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,336,11.2,240,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,672,22.4,96,272,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,448,14.933333333333334,272,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,400,13.333333333333334,32,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,96,192,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,192,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,624,20.8,96,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,16,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,48,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,80,2.6666666666666665,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,432,14.4,16,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,16,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,64,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,192,6.4,16,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,32,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,32,1.0666666666666667,32,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,160,5.333333333333333,16,96,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,investigation,True,144,4.8,96,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,16,64,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,64,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,0,0.0,32,240,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,0,0.0,240,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,investigation,mount,False,208,6.933333333333334,48,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,43,yolo_sppf_full_lstm512_seed43,mount,investigation,False,96,3.2,48,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,investigation,True,112,3.7333333333333334,272,112,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,investigation,True,32,1.0666666666666667,112,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,investigation,True,80,2.6666666666666665,16,32,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,investigation,True,32,1.0666666666666667,32,144,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,investigation,True,64,2.1333333333333333,144,448,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,investigation,True,208,6.933333333333334,448,48,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,investigation,mount,False,0,0.0,48,16,test_1,Mouse063_20160526_19-14-46
LSTM-512,lstm,512,44,yolo_sppf_full_lstm512_seed44,mount,investigation,False,0,0.0,16,208,test_1,Mouse063_20160526_19-14-46
