track,head,capacity,seed,model_name,from_behavior,to_behavior,same_class,gap_frames,gap_s,current_duration_frames,next_duration_frames,split,video_id
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,96,3.2,64,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,64,2.1333333333333333,16,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,400,13.333333333333334,16,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,96,3.2,32,112,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,attack,False,0,0.0,112,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,attack,investigation,False,0,0.0,32,240,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,144,4.8,240,112,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,attack,False,128,4.266666666666667,112,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,attack,investigation,False,224,7.466666666666667,16,128,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,64,2.1333333333333333,128,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,272,9.066666666666666,64,112,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,attack,False,0,0.0,112,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,attack,investigation,False,176,5.866666666666666,16,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,mount,False,0,0.0,32,1024,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,mount,investigation,False,400,13.333333333333334,1024,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,112,3.7333333333333334,144,160,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,80,2.6666666666666665,160,176,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,64,2.1333333333333333,176,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,mount,False,0,0.0,32,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,mount,investigation,False,0,0.0,64,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,192,6.4,64,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,investigation,True,400,13.333333333333334,80,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,mount,False,0,0.0,16,3664,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,mount,investigation,False,320,10.666666666666666,3664,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,mount,False,0,0.0,16,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,mount,investigation,False,896,29.866666666666667,80,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,42,yolo_sppf_full_lstm256_seed42,investigation,mount,False,0,0.0,32,336,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,32,1.0666666666666667,144,736,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,80,2.6666666666666665,736,256,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,96,3.2,256,368,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,32,1.0666666666666667,368,208,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,48,1.6,208,208,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,16,0.5333333333333333,208,304,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,96,3.2,304,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,32,1.0666666666666667,80,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,112,3.7333333333333334,32,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,16,0.5333333333333333,144,336,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,48,1.6,336,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,144,4.8,32,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,112,3.7333333333333334,48,288,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,288,9.6,288,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,144,4.8,144,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,32,1.0666666666666667,48,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,64,2.1333333333333333,32,192,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,48,1.6,192,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,48,1.6,32,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,128,4.266666666666667,144,96,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,64,2.1333333333333333,96,304,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,48,1.6,304,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,144,4.8,48,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,208,6.933333333333334,64,272,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,48,1.6,272,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,80,2.6666666666666665,32,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,32,1.0666666666666667,16,256,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,304,10.133333333333333,256,400,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,96,3.2,400,160,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,32,1.0666666666666667,160,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,16,0.5333333333333333,80,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,352,11.733333333333333,80,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,96,3.2,64,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,64,2.1333333333333333,16,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,400,13.333333333333334,16,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,96,3.2,32,384,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,144,4.8,384,112,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,368,12.266666666666667,112,128,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,64,2.1333333333333333,128,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,272,9.066666666666666,64,128,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,176,5.866666666666666,128,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,mount,False,0,0.0,32,1008,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,mount,investigation,False,416,13.866666666666667,1008,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,112,3.7333333333333334,144,160,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,80,2.6666666666666665,160,176,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,64,2.1333333333333333,176,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,mount,False,0,0.0,32,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,mount,investigation,False,0,0.0,64,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,192,6.4,64,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,investigation,True,400,13.333333333333334,80,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,mount,False,0,0.0,16,3664,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,mount,investigation,False,320,10.666666666666666,3664,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,mount,False,0,0.0,16,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,mount,investigation,False,896,29.866666666666667,80,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,43,yolo_sppf_full_lstm256_seed43,investigation,mount,False,0,0.0,32,336,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,64,2.1333333333333333,928,256,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,96,3.2,256,368,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,368,208,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,48,1.6,208,512,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,112,3.7333333333333334,512,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,80,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,128,4.266666666666667,16,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,16,0.5333333333333333,144,336,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,336,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,144,4.8,48,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,96,3.2,64,288,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,64,2.1333333333333333,288,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,192,6.4,16,160,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,144,4.8,160,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,48,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,48,1.6,32,208,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,208,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,48,160,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,128,4.266666666666667,160,96,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,64,2.1333333333333333,96,304,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,48,1.6,304,48,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,144,4.8,48,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,208,6.933333333333334,64,272,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,48,1.6,272,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,80,2.6666666666666665,32,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,16,256,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,304,10.133333333333333,256,400,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,80,2.6666666666666665,400,176,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,32,1.0666666666666667,176,176,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,352,11.733333333333333,176,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,96,3.2,64,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,48,1.6,16,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,400,13.333333333333334,32,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,80,2.6666666666666665,32,400,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,144,4.8,400,112,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,112,3.7333333333333334,112,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,224,7.466666666666667,16,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,64,2.1333333333333333,144,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,16,0.5333333333333333,64,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,240,8.0,16,128,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,176,5.866666666666666,128,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,0,0.0,32,1024,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,400,13.333333333333334,1024,144,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,112,3.7333333333333334,144,160,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,80,2.6666666666666665,160,176,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,64,2.1333333333333333,176,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,0,0.0,32,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,0,0.0,64,64,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,192,6.4,64,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,400,13.333333333333334,80,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,0,0.0,16,3664,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,320,10.666666666666666,3664,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,0,0.0,16,80,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,mount,investigation,False,0,0.0,80,16,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,investigation,True,880,29.333333333333332,16,32,test_1,Mouse062_20160526_18-56-26
LSTM-256,lstm,256,44,yolo_sppf_full_lstm256_seed44,investigation,mount,False,0,0.0,32,336,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,64,2.1333333333333333,928,256,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,96,3.2,256,368,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,368,208,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,208,272,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,attack,False,0,0.0,272,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,attack,investigation,False,0,0.0,16,240,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,96,3.2,240,80,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,80,32,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,112,3.7333333333333334,32,512,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,16,0.5333333333333333,512,48,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,144,4.8,48,64,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,80,2.6666666666666665,64,304,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,64,2.1333333333333333,304,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,192,6.4,16,160,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,144,4.8,160,48,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,48,48,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,48,192,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,192,48,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,48,144,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,128,4.266666666666667,144,96,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,64,2.1333333333333333,96,304,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,304,48,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,144,4.8,48,80,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,192,6.4,80,272,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,272,32,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,80,2.6666666666666665,32,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,16,0.5333333333333333,16,288,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,96,3.2,288,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,176,5.866666666666666,16,400,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,80,2.6666666666666665,400,176,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,32,1.0666666666666667,176,192,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,336,11.2,192,80,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,80,2.6666666666666665,80,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,64,2.1333333333333333,16,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,400,13.333333333333334,16,32,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,96,3.2,32,128,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,attack,False,0,0.0,128,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,attack,investigation,False,0,0.0,16,240,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,144,4.8,240,112,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,128,4.266666666666667,112,16,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,224,7.466666666666667,16,144,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,48,1.6,144,112,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,224,7.466666666666667,112,128,test_1,Mouse062_20160526_18-56-26
LSTM-512,lstm,512,42,yolo_sppf_full_lstm512_seed42,investigation,investigation,True,176,5.866666666666666,128,32,test_1,Mouse062_20160526_18-56-26
