split,video_id,prediction_type,source,class,class_id,start_frame,end_frame,duration_frames,backbone,head,seed,model_name,track
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,4896,4898,3,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,4900,5022,123,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5030,5074,45,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5130,5145,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5147,5267,121,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5269,5321,53,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5323,5362,40,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5364,5379,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5381,5390,10,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5392,5402,11,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5472,5494,23,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5496,5527,32,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5529,5541,13,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5543,5564,22,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5566,5592,27,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,5594,5626,33,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5628,5633,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5665,5682,18,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5695,5716,22,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5750,5772,23,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,5987,6003,17,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6005,6055,51,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6057,6071,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6073,6105,33,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6107,6119,13,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6121,6136,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6168,6170,3,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6172,6198,27,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6200,6218,19,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6220,6238,19,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6240,6304,65,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6306,6321,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6323,6339,17,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6341,6391,51,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6393,6407,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6409,6434,26,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6436,6453,18,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6455,6464,10,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6472,6518,47,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6520,6534,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6536,6564,29,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6598,6606,9,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6699,6707,9,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,6709,6723,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6725,6755,31,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,6884,6914,31,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,7074,7085,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,7096,7101,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,7300,7301,2,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,7303,7388,86,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,7397,7435,39,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,7437,7522,86,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,7658,7728,71,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,7874,7900,27,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,7902,8024,123,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8026,8029,4,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,8031,8057,27,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8059,8100,42,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,8102,8153,52,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8155,8160,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8275,8281,7,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,8283,8301,19,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8303,8308,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,8310,8408,99,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8410,8531,122,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8875,8897,23,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,8899,8907,9,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,8909,8936,28,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,9350,9369,20,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,9371,9375,5,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,9641,9697,57,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,9699,9716,18,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,9718,9734,17,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,9736,9753,18,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,9788,9797,10,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,9959,9961,3,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,10029,10029,1,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,10244,10255,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,10422,10434,13,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,10504,10518,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,10751,10791,41,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,11758,11771,14,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,11988,12002,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,12896,12908,13,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,13936,13955,20,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,14297,14311,15,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,14600,14611,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,15678,15723,46,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,15725,15755,31,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,15757,15766,10,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,15790,15801,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,15803,15842,40,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,15901,15911,11,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,15913,16021,109,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16023,16063,41,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16293,16301,9,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,16303,16311,9,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16313,16349,37,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16497,16502,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,16504,16547,44,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16549,16564,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,16566,16569,4,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16571,16576,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16624,16637,14,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,16639,16655,17,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,16657,16694,38,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,17001,17046,46,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,17142,17146,5,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,17148,17178,31,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,17180,17189,10,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,17573,17581,9,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,17779,17790,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,18238,18248,11,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,18415,18453,39,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,18855,18864,10,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,19483,19555,73,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,19739,19740,2,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,19742,19838,97,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,19840,19855,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,19857,19912,56,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,19914,19921,8,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,attack,0,19923,19951,29,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,19953,19959,7,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,20000,20065,66,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,20115,20126,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse070_20160709_16-58-36,smoothed_frames,ground_truth,investigation,1,20161,20191,31,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,99,164,66,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,178,205,28,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,207,243,37,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,251,252,2,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,254,301,48,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,363,370,8,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,372,415,44,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,509,544,36,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,546,624,79,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,649,661,13,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,675,686,12,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,688,738,51,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,740,753,14,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,755,767,13,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,820,825,6,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,827,912,86,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,914,942,29,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,944,954,11,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,956,963,8,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,1101,1124,24,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,1126,1141,16,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,investigation,1,1154,1157,4,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
test_1,Mouse074_20160709_19-15-23,smoothed_frames,ground_truth,attack,0,1159,1340,182,yolo_sppf,attention,42,yolo_sppf_full_attention256_seed42,YOLO/SPPF Attention-256
